city,cityAra,lat,lng,country,iso2,iso3
Colonie,كولوني,42.7199,-73.8333,United States,US,USA
Fort Riley,فورت رايلي,39.1111,-96.8138,United States,US,USA
Jasper,يشب,30.9221,-93.9947,United States,US,USA
Grand Ledge,جراند يدج,42.7534,-84.7448,United States,US,USA
Ashland,آشلاند,37.7597,-77.4716,United States,US,USA
Breckenridge,بريكنريدج,39.4994,-106.0433,United States,US,USA
San Juan del Sur,سان خوان ديل سور,11.25,-85.86,Nicaragua,NI,NIC
Oceano,اوسيانو,35.1019,-120.609,United States,US,USA
Milan,ميلان,42.0815,-83.6854,United States,US,USA
Fruitvale,Fruitvale,39.0933,-108.479,United States,US,USA
Broadview,نظرة شاملة,41.8584,-87.8562,United States,US,USA
Clover,زهرة البرسيم,35.1123,-81.2201,United States,US,USA
Joshua,جوشوا,32.4583,-97.3851,United States,US,USA
Manhattan,مانهاتن,41.4274,-87.9802,United States,US,USA
Winters,الشتاء,38.532,-121.9781,United States,US,USA
Butler,كبير الخدم,40.9989,-74.3472,United States,US,USA
Rockmart,روكمارت,34.0103,-85.0441,United States,US,USA
Ancient Oaks,أوكس القديمة,40.536,-75.5852,United States,US,USA
Delta,دلتا,38.756,-108.0771,United States,US,USA
Canóvanas,Canóvanas,18.3782,-65.9056,Puerto Rico,PR,PRI
Quarryville,Quarryville,39.8957,-76.1617,United States,US,USA
Orosi,Orosi,36.5434,-119.2903,United States,US,USA
Victor Harbor,فيكتور هاربور,-35.5596,138.6173,Australia,AU,AUS
Quincy,كوينسي,47.2347,-119.8522,United States,US,USA
Catalina,كاتالينا,32.4849,-110.8996,United States,US,USA
Seaford,سيفورد,38.6539,-75.6117,United States,US,USA
Mansfield Center,مركز مانسفيلد,42.0225,-71.218,United States,US,USA
Emerson,ايمرسون,40.9748,-74.0239,United States,US,USA
Citrus Hills,الحمضيات هيلز,28.887,-82.4311,United States,US,USA
McGregor,مكجريجور,26.5611,-81.9134,United States,US,USA
Hampton,هامبتون,33.3835,-84.2854,United States,US,USA
Larose,لاروز,29.5669,-90.3751,United States,US,USA
Seville,إشبيلية,41.0208,-81.8671,United States,US,USA
Ione,حصرى,38.3613,-120.9422,United States,US,USA
Park City,بارك سيتي,37.8102,-97.3255,United States,US,USA
York,يورك,40.8698,-97.5943,United States,US,USA
Big Stone Gap,كبير ستون جاب,36.8626,-82.7769,United States,US,USA
Clear Lake,بحيرة واضحة,43.1346,-93.374,United States,US,USA
Norwich,نورويتش,42.5333,-75.5227,United States,US,USA
Oakdale,أوكديل,30.8158,-92.6541,United States,US,USA
Centerville,سنترفيل,32.6341,-83.6854,United States,US,USA
Inwood,في الخشب,28.0391,-81.7677,United States,US,USA
Antigo,أنتيغو,45.1415,-89.1556,United States,US,USA
Scotia,سكوتيا,42.8321,-73.9607,United States,US,USA
Round Lake Park,جولة حديقة بحيرة,42.3308,-88.0749,United States,US,USA
River Oaks,نهر أوكس,32.7767,-97.3984,United States,US,USA
West Slope,المنحدر الغربي,45.4962,-122.7731,United States,US,USA
Half Moon,نصف قمر,34.8298,-77.4591,United States,US,USA
Pittston,بيتستون,41.3274,-75.7885,United States,US,USA
Ormond-by-the-Sea,أورموند-ب-على-البحر,29.3437,-81.0677,United States,US,USA
Wapato,اباتو,46.4434,-120.4215,United States,US,USA
Swainsboro,في Swainsboro,32.5866,-82.3345,United States,US,USA
Altoona,التونا,44.803,-91.4387,United States,US,USA
Hastings,هاستينغز,42.6498,-85.2886,United States,US,USA
South Beloit,جنوب بليت,42.4821,-89.0247,United States,US,USA
White Oak,بلوط ابيض,40.3415,-79.8007,United States,US,USA
Fairfield,فيرفيلد,40.8828,-74.3041,United States,US,USA
Revelstoke,ريفيلستوك,51.0005,-118.1833,Canada,CA,CAN
Thomaston,توماستون,41.6696,-73.0859,United States,US,USA
Sebastopol,سيباستوبول,38.4,-122.8277,United States,US,USA
Rolesville,Rolesville,35.9241,-78.466,United States,US,USA
Estes Park,إستيس بارك,40.3703,-105.5222,United States,US,USA
South Lockport,جنوب كبورت,43.1377,-78.6864,United States,US,USA
Southeast Arcadia,جنوب أركاديا,27.1862,-81.8521,United States,US,USA
Galliano,غاليانو,29.4471,-90.3096,United States,US,USA
West Concord,الغربية كونكورد,42.4518,-71.4035,United States,US,USA
Pomona,بومونا,39.4687,-74.5501,United States,US,USA
Hales Corners,هالس كورنرز,42.941,-88.0491,United States,US,USA
Benton,ينحني على,38.011,-88.9179,United States,US,USA
Heyin,Heyin,36.0451,101.4242,China,CN,CHN
Plaistow,بليستو,42.8403,-71.096,United States,US,USA
Gettysburg,أفاد,39.8304,-77.2339,United States,US,USA
Eden Isle,عدن جزيرة,30.2279,-89.7987,United States,US,USA
Grove,بستان,36.5929,-94.7878,United States,US,USA
Robinson,روبنسون,39.0089,-87.7333,United States,US,USA
Fort Scott,فورت سكوت,37.8283,-94.7038,United States,US,USA
Aberdeen,أبردين,35.1351,-79.4319,United States,US,USA
New Roads,الطرق الجديدة,30.6959,-91.4537,United States,US,USA
Creston,كريستون,41.0597,-94.365,United States,US,USA
Auburn,لون كستنائي,34.0157,-83.8319,United States,US,USA
Sudden Valley,المفاجئ وادي,48.7199,-122.3468,United States,US,USA
Escalon,إسكالون,37.7912,-120.9981,United States,US,USA
Seminole,سيمينول,32.7215,-102.6504,United States,US,USA
Brighton,برايتون,42.5298,-83.7847,United States,US,USA
Wilmington Manor,ويلمنجتون مانور,39.6858,-75.5849,United States,US,USA
Ogden,أوغدن,34.2656,-77.7965,United States,US,USA
Berlin,برلين,39.7915,-74.9375,United States,US,USA
Devils Lake,الشياطين بحيرة,48.1131,-98.8753,United States,US,USA
Fairfax,فيرفاكس,37.9884,-122.595,United States,US,USA
Carbondale,كاربونديل,39.3947,-107.2145,United States,US,USA
Fort Pierce North,فورت بيرس الشمالية,27.4736,-80.3594,United States,US,USA
San Antonio,سان أنطونيو,18.4468,-66.3002,Puerto Rico,PR,PRI
Lamar,لامار,38.074,-102.6155,United States,US,USA
Kasson,كاسون,44.0333,-92.7481,United States,US,USA
Haddon Heights,هادون مرتفعات,39.8791,-75.0645,United States,US,USA
Corona de Tucson,كورونا دي توكسون,31.9495,-110.7836,United States,US,USA
Ojai,أوجاي,34.4487,-119.2469,United States,US,USA
Marshall,مارشال,42.2617,-84.9597,United States,US,USA
Marengo,مارينغو,42.2312,-88.6153,United States,US,USA
Happy Valley,الوادي السعيد,53.3,-60.3,Canada,CA,CAN
Silvis,سيلفيس,41.4975,-90.4101,United States,US,USA
Pinehurst,بينيهرست,42.5334,-71.234,United States,US,USA
Baltimore Highlands,بالتيمور المرتفعات,39.2355,-76.6367,United States,US,USA
Aledo,أليدو,32.6974,-97.607,United States,US,USA
Monticello,مونتايسلو,41.6523,-74.6876,United States,US,USA
Calipatria,كاليباتريا,33.1493,-115.5056,United States,US,USA
Evergreen,دائم الخضرة,48.2308,-114.27,United States,US,USA
Lake Shore,بحيرة شور,45.6911,-122.6911,United States,US,USA
Dayton,دايتون,40.3815,-74.5137,United States,US,USA
Pulaski,بولاسكي,35.1933,-87.035,United States,US,USA
San Pablo Villa de Mitla,سان بابلو دي فيلا متلا,16.917,-96.4,Mexico,MX,MEX
Marion,ماريون,36.8389,-81.5135,United States,US,USA
Philadelphia,فيلادلفيا,32.7761,-89.1221,United States,US,USA
Highlands,المرتفعات,29.813,-95.0577,United States,US,USA
Pembroke,بمبروك,34.6766,-79.1934,United States,US,USA
Vandenberg Village,قرية فاندنبرغ,34.7111,-120.4623,United States,US,USA
Whitefish,السمك الأبيض,48.4333,-114.3593,United States,US,USA
Southgate,ساوثجيت,27.3082,-82.5096,United States,US,USA
Mount Shasta,جبل شاستا,41.3206,-122.315,United States,US,USA
Richfield,حقل غني,38.7628,-112.0926,United States,US,USA
Chehalis,CHEHALIS,46.6637,-122.9647,United States,US,USA
Zuni Pueblo,زوني بويبلو,35.0708,-108.8484,United States,US,USA
Pinson,بينسون,33.7057,-86.6674,United States,US,USA
Palmyra,تدمر,40.31,-76.5945,United States,US,USA
Delafield,ديلافيلد,43.072,-88.3913,United States,US,USA
Diamondhead,داياموندهيد,30.3791,-89.3707,United States,US,USA
Saranac Lake,ساراناك ليك,44.3246,-74.1315,United States,US,USA
Waupaca,وباكا,44.3508,-89.0721,United States,US,USA
Sappington,Sappington,38.526,-90.373,United States,US,USA
Helena Valley Southeast,هيلانة وادي جنوب شرق,46.6175,-111.9186,United States,US,USA
Inverness,إينفيرنيس,42.1152,-88.1019,United States,US,USA
Strathmore,ستراثمور,40.4018,-74.2194,United States,US,USA
Lockwood,وكوود,45.8199,-108.4072,United States,US,USA
Banff,بانف,51.178,-115.5719,Canada,CA,CAN
Young,شاب,-34.3096,148.29,Australia,AU,AUS
Yarmouth,يارموث,43.8308,-66.1126,Canada,CA,CAN
Hughson,هوغسون,37.602,-120.866,United States,US,USA
Charlestown,شارلستون,38.427,-85.6677,United States,US,USA
Webster City,ويبستر سيتي,42.4623,-93.8167,United States,US,USA
Ashland,آشلاند,40.7811,-76.3451,United States,US,USA
Hubbard,هوبارد,41.1595,-80.5672,United States,US,USA
Porters Neck,حمالين الرقبة,34.2942,-77.7695,United States,US,USA
River Rouge,نهر الحمر,42.2731,-83.1246,United States,US,USA
Winsted,Winsted,41.9268,-73.0674,United States,US,USA
Waite Park,ويت بارك,45.5313,-94.2528,United States,US,USA
Cotati,كوتاتي,38.3279,-122.7092,United States,US,USA
Flowery Branch,فرع منمق,34.1713,-83.9142,United States,US,USA
Beebe,بيب,35.0714,-91.8998,United States,US,USA
Morrow,الغد,33.5816,-84.3392,United States,US,USA
Rockton,راكتون,42.45,-89.0631,United States,US,USA
Franklin,فرانكلين,37.3277,-120.5321,United States,US,USA
Homeland,البلد الام,33.7459,-117.1132,United States,US,USA
Fairlawn,فيرلون,41.127,-81.6215,United States,US,USA
Woodlake,Woodlake,37.4216,-77.6783,United States,US,USA
Withamsville,Withamsville,39.0628,-84.2808,United States,US,USA
Middleborough Center,مركز ميدلزبره,41.8945,-70.926,United States,US,USA
Gaoual,جاوال,11.754,-13.213,Guinea,GN,GIN
Gold River,نهر الذهب,38.6268,-121.2487,United States,US,USA
Green,أخضر,43.1509,-123.3854,United States,US,USA
Salida,ساليدا,38.53,-105.9984,United States,US,USA
Glastonbury Center,مركز غلاستونبري,41.7019,-72.6002,United States,US,USA
Wellington,ولينغتون,37.2622,-97.4281,United States,US,USA
Whiteville,هيتيفيل,34.3306,-78.7013,United States,US,USA
New London,نيو لندن,44.395,-88.7394,United States,US,USA
Perry,عصير الإجاص,41.8387,-94.0938,United States,US,USA
LaFayette,لافاييت,34.7089,-85.2814,United States,US,USA
Camp Pendleton North,كامب بندلتون الشمالية,33.3148,-117.3162,United States,US,USA
Middleton,ميدلتون,43.7116,-116.6153,United States,US,USA
Villa Hills,فيلا هيلز,39.0638,-84.5947,United States,US,USA
Yreka,يركا,41.7292,-122.6311,United States,US,USA
Payette,باييت,44.0789,-116.9256,United States,US,USA
Hempstead,هيمبستيد,30.0996,-96.0781,United States,US,USA
Harrison,هاريسون,35.1275,-85.1464,United States,US,USA
Charles City,تشارلز سيتي,43.0644,-92.6745,United States,US,USA
Summit View,قمة مشاهدة,47.1343,-122.3468,United States,US,USA
Northgate,البوابة الشمالية,39.2531,-84.5943,United States,US,USA
Marshfield,مرشفيلد,37.3414,-92.9116,United States,US,USA
New Bremen,بريمن جديدة,40.4355,-84.3775,United States,US,USA
Santa Clara,سانتا كلارا,37.1311,-113.656,United States,US,USA
Providence,العناية الإلهية,41.7033,-111.8122,United States,US,USA
Mount Horeb,جبل حوريب,43.006,-89.7317,United States,US,USA
McCook,ماكوك,40.2046,-100.6213,United States,US,USA
Mentor-on-the-Lake,منتور أون ذا ليك,41.7135,-81.365,United States,US,USA
Albertville,ألبرتفيل,45.2364,-93.6618,United States,US,USA
Lake of the Woods,بحيرة من وودز,38.3343,-77.7599,United States,US,USA
Clarkston,كلاركستون,46.4152,-117.0502,United States,US,USA
Jackson,جاكسون,38.3485,-120.7728,United States,US,USA
Carnarvon,كارنارفون,-24.8998,113.6501,Australia,AU,AUS
Osceola,أسولا,35.6941,-89.9935,United States,US,USA
North Star,نجم شمال,39.755,-75.7331,United States,US,USA
Sandwich,ساندويتش,41.6496,-88.6177,United States,US,USA
Midland Park,ميدلاند بارك,40.9952,-74.1411,United States,US,USA
Dos Palos,دوس بالوس,36.9854,-120.6337,United States,US,USA
Thurmont,ثورمونت,39.621,-77.4076,United States,US,USA
Herkimer,هيركيمير,43.0282,-74.9928,United States,US,USA
Monument,نصب تذكاري,39.0736,-104.8468,United States,US,USA
Florence,فلورنسا,38.3835,-105.1114,United States,US,USA
Connellsville,كنلسفيل,40.0158,-79.5899,United States,US,USA
Northport,الميناء الشمالي,40.9036,-73.3446,United States,US,USA
La Feria,لا فيريا,26.1544,-97.8256,United States,US,USA
Geneva,جنيف,41.8006,-80.9462,United States,US,USA
Crystal City,كريستال سيتي,28.6909,-99.8257,United States,US,USA
Torrington,تورنغتون,42.0658,-104.1623,United States,US,USA
Edgerton,إجيرتون,42.8386,-89.0698,United States,US,USA
Baywood,Baywood,40.7533,-73.29,United States,US,USA
Lowell,ويل,42.9351,-85.3457,United States,US,USA
Spring Valley Lake,الربيع وادي بحيرة,34.4988,-117.2684,United States,US,USA
Forsyth,فورسيث,36.686,-93.1016,United States,US,USA
Hiawatha,هياواثا,42.0545,-91.691,United States,US,USA
West Dundee,الغرب دندي,42.0984,-88.3072,United States,US,USA
Wynne,وين,35.2326,-90.7895,United States,US,USA
Smithville,سميثفيل,39.4934,-74.4782,United States,US,USA
Dunbar,دنبار,38.3688,-81.7345,United States,US,USA
Lincolnshire,لينكولنشاير,42.1957,-87.9182,United States,US,USA
Tyrone,تايرون,33.4752,-84.5941,United States,US,USA
Ralston,رالستون,41.2005,-96.0354,United States,US,USA
Utuado,Utuado,18.2698,-66.705,Puerto Rico,PR,PRI
Fair Plain,عادي المعرض,42.0823,-86.4515,United States,US,USA
Hudsonville,هدسونفيل,42.8631,-85.8628,United States,US,USA
Pleasantville,بليزنتفيل,41.1378,-73.7827,United States,US,USA
New Cumberland,نيو كمبرلاند,40.2298,-76.8763,United States,US,USA
Kenwood,كينوود,39.2068,-84.3744,United States,US,USA
San Martin,سان مارتن,37.0829,-121.5963,United States,US,USA
Huron,هورون,36.204,-120.0961,United States,US,USA
Napili-Honokowai,Napili-هونوكواي,20.9767,-156.6646,United States,US,USA
South Weber,جنوب يبر,41.1334,-111.9392,United States,US,USA
Port Jefferson Station,محطة ميناء جيفرسون,40.926,-73.0651,United States,US,USA
Delphos,ديلفوس,40.8481,-84.3368,United States,US,USA
Inverness,إينفيرنيس,28.8397,-82.3437,United States,US,USA
Soldotna,سولدوتنا,60.4862,-151.0671,United States,US,USA
Valley Center,مركز وادي,37.8333,-97.3645,United States,US,USA
Leeton,Leeton,-34.5449,146.3973,Australia,AU,AUS
St. Louis,سانت لويس,43.4082,-84.6118,United States,US,USA
Tyrone,تايرون,40.6764,-78.246,United States,US,USA
Longboat Key,المركب الطويل مفتاح,27.3926,-82.6341,United States,US,USA
Leola,LEOLA,40.0915,-76.1891,United States,US,USA
Lander,لاندر,42.8313,-108.7599,United States,US,USA
Riverdale Park,ريفرديل بارك,38.9643,-76.9266,United States,US,USA
Neptune Beach,نبتون بيتش,30.3165,-81.4118,United States,US,USA
Vandalia,فندليا,38.9754,-89.1117,United States,US,USA
Ephrata,إفراتا,47.3119,-119.5344,United States,US,USA
Oakdale,أوكديل,40.7373,-73.1345,United States,US,USA
Corbin,كوربن,36.932,-84.1004,United States,US,USA
Freeland,ارض حرة,43.5198,-84.1125,United States,US,USA
Pollock Pines,بولوك بينس,38.7564,-120.5904,United States,US,USA
Oak Grove,البلوط بستان,36.6686,-87.4216,United States,US,USA
Ponchatoula,بونتشاتولا,30.4403,-90.4428,United States,US,USA
Scappoose,سكابوس,45.7565,-122.877,United States,US,USA
Bonne Terre,بون تير,37.9209,-90.5425,United States,US,USA
Canfield,كانفيلد,41.0315,-80.7671,United States,US,USA
